Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,errorMessage
Asia,India,Personal Care,Offline,H,03/06/10,177309310,21/06/10,8620,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,01/03/17,765917718,17/04/17,928,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,05/08/10,559206521,10/08/10,491,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,H,26/03/16,969246757,04/04/16,509,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Meat,Online,H,02/03/17,219038045,31/03/17,7080,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,17/12/16,637799966,18/12/16,8038,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,08/02/17,975969445,10/03/17,9902,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,25/09/12,329157960,30/09/12,4010,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,M,02/06/12,878702676,13/07/12,6503,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,M,22/09/12,793228185,22/09/12,2702,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,M,03/03/11,353778493,12/04/11,9773,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Offline,H,26/04/16,447283732,24/05/16,51,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,08/09/15,509643161,23/10/15,3592,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,18/11/13,627061259,30/11/13,216,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,M,23/06/10,740760743,25/06/10,6420,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,30/08/14,383187949,17/10/14,2684,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,01/09/14,993867290,15/10/14,6272,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,M,26/04/17,259582316,27/05/17,5031,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,22/11/11,648399627,16/12/11,4713,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,03/10/11,330342423,16/10/11,4519,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,M,19/06/11,942624652,20/06/11,2437,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,M,12/08/11,673735988,13/09/11,2306,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,M,03/07/15,151321065,22/08/15,8121,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,H,18/10/10,569013965,02/11/10,2732,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,H,06/09/16,151757514,10/09/16,7276,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,M,13/06/17,114513432,30/07/17,5924,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,06/05/10,133382880,13/06/10,9813,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,18/12/15,935507142,29/12/15,6207,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,22/02/13,609953057,31/03/13,7519,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,M,20/04/16,708305585,07/05/16,2218,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,M,25/07/17,507035195,03/08/17,1837,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Online,M,03/02/11,515419137,16/03/11,2831,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Online,M,29/11/13,175901257,05/01/14,1946,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,H,20/03/10,743624484,01/05/10,3865,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,H,07/01/15,861282908,24/01/15,1607,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,18/12/12,640252149,25/01/13,3693,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,02/06/11,339107024,07/06/11,8159,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,M,10/01/17,447860515,15/02/17,734,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,H,12/03/10,818089044,25/04/10,9583,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,01/03/10,976307189,18/03/10,9848,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Offline,H,11/09/13,522676980,15/10/13,588,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,18/06/14,373380506,26/07/14,444,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,22/08/11,463643920,22/08/11,1394,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,26/02/17,805983912,06/03/17,7405,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,27/02/11,940724360,19/03/11,98,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,H,16/09/11,853448283,02/10/11,3167,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,H,11/08/13,117443692,04/09/13,3053,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,H,20/01/16,151419770,06/02/16,7330,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,03/06/17,954294621,21/06/17,5840,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Online,H,05/05/13,143882548,10/05/13,6898,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,05/12/16,372014081,16/01/17,6088,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,01/09/12,431722629,21/10/12,5174,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,M,17/07/17,955676496,27/07/17,4767,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,11/08/12,502525651,15/08/12,7362,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Household,Online,H,03/04/12,413051879,04/05/12,85,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,M,16/03/15,664420783,07/04/15,5729,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,21/03/16,354946219,04/04/16,5329,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,16/10/10,251394498,02/12/10,2073,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,31/03/16,406978499,16/05/16,2837,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,30/04/15,359990918,10/06/15,8167,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,21/10/16,192261445,30/10/16,3289,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,M,05/11/12,135677993,13/12/12,8988,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,19/01/13,704290854,25/02/13,4170,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,11/09/10,140047204,21/10/10,1935,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,M,29/06/12,831633126,01/07/12,7578,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,H,15/08/13,569746530,06/09/13,9514,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,H,13/12/12,830390298,07/01/13,9797,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,30/08/14,243939244,18/09/14,5898,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Online,H,20/03/14,566422736,02/04/14,5930,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,H,03/12/10,434768331,31/12/10,6465,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,18/01/10,583785426,22/01/10,3935,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,21/01/13,847160756,03/02/13,2548,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,29/08/12,843918931,06/10/12,3220,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,H,23/08/13,383229577,25/09/13,5003,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,M,01/05/12,762790048,05/06/12,5381,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,21/08/13,506105220,07/09/13,6636,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,H,07/01/10,698316180,25/01/10,6131,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,H,09/05/10,188877999,22/06/10,2052,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,M,03/12/10,106325614,15/12/10,2967,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,H,28/06/15,341459214,05/08/15,4224,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,M,28/08/16,132707393,09/09/16,9921,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,M,09/02/11,451777827,17/03/11,9953,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Offline,M,16/12/15,844511163,27/01/16,8475,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,M,27/02/14,759983384,26/03/14,4827,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,H,18/05/13,147544085,20/05/13,429,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,17/09/13,554596984,03/11/13,6427,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,10/04/10,905702865,14/05/10,6459,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,07/08/11,924052608,26/09/11,6556,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,12/02/13,946541965,13/02/13,1656,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,06/03/12,107001101,12/04/12,2859,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,04/02/14,394856631,04/03/14,5707,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,10/07/11,133819329,22/08/11,8968,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,M,28/01/12,114908254,13/02/12,2761,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Online,H,25/07/17,222279870,28/07/17,6408,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,02/04/10,366969382,17/04/10,3250,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,H,20/05/17,339953744,14/06/17,8722,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,H,22/10/15,664718186,02/11/15,3738,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,19/11/14,455850923,24/12/14,5273,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,12/10/14,800387322,08/11/14,1250,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,05/04/16,509782207,15/04/16,4738,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Baby Food,Online,M,07/12/16,594072234,19/01/17,8031,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,25/11/11,608333432,06/12/11,8236,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,23/05/17,351761472,13/06/17,2891,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,20/12/11,998137795,17/01/12,9,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Meat,Online,M,16/08/16,706743037,08/09/16,9825,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,M,14/08/11,436289250,19/09/11,6539,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,21/01/16,936848676,26/01/16,3197,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,M,10/01/17,499734437,23/02/17,1380,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,H,25/01/11,253254449,24/02/11,2474,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,16/01/14,644030416,07/02/14,1767,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Personal Care,Offline,H,26/07/11,598088252,05/08/11,6459,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,26/02/14,450550448,03/03/14,6745,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,H,25/03/11,496847093,03/05/11,6951,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,M,13/04/10,545380485,16/04/10,9060,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,M,09/09/16,171869790,01/10/16,8945,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,02/05/17,335189712,06/05/17,8939,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,H,11/06/12,145306050,15/07/12,8144,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Online,H,18/07/13,827066504,03/08/13,6213,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,24/05/13,830209624,17/06/13,6332,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,21/08/14,779955327,02/10/14,4968,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Offline,M,29/12/12,826967799,16/02/13,7004,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,26/06/11,756107699,08/07/11,7925,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,H,08/02/16,203492391,26/03/16,6775,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,M,11/09/10,659730565,27/09/10,7790,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,H,27/05/12,231537997,29/06/12,6094,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,21/09/13,971516978,28/09/13,2318,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,M,09/03/14,248644912,30/03/14,8410,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,10/12/12,255211818,22/01/13,1703,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Offline,H,10/10/15,712930572,01/11/15,854,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,17/01/10,698356521,03/02/10,8068,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,27/06/10,681684768,13/08/10,4526,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,13/12/12,743015515,17/12/12,3657,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,25/12/13,369899642,06/02/14,379,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,H,29/11/11,636632239,26/12/11,2482,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,04/05/12,643535602,22/06/12,5340,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Meat,Offline,H,26/06/13,199815404,29/06/13,8673,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,M,18/03/10,505075252,08/04/10,1846,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,23/04/11,497086131,02/05/11,7687,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,21/10/16,244135367,06/11/16,3935,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,14/07/12,458599221,07/08/12,8556,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,H,29/06/14,874094426,18/07/14,2820,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,29/10/13,722541892,02/12/13,5057,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,25/06/17,768920505,26/06/17,9519,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,17/12/12,727626931,25/12/12,9833,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,31/07/15,457371842,13/09/15,5347,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,08/06/12,382752788,08/07/12,3910,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Online,H,19/02/11,643058812,06/04/11,4248,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,M,07/09/15,121021974,27/10/15,1946,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,M,31/05/15,297532784,06/06/15,5418,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,M,11/02/11,389080655,15/03/11,6467,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,29/11/13,416969192,30/12/13,9305,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Online,H,13/05/14,472283637,18/06/14,8078,154.06,90.93, Region.matches("Europe") == true failed
